Unnamed: 0,Method,ROUNDS,TIME,M_RES,M_NAME,M_KD,M_SIG_STR,M_SIG_STR_P,M_TOTAL_STR,M_TD,M_TD_P,M_SUB_ATT,M_REV,M_CTRL,M_HEAD,M_BODY,M_LEG,M_DIST,M_CLIN,M_GROUND,OP_RES,OP_NAME,OP_KD,OP_SIG_STR,OP_SIG_STR_P,OP_TOTAL_STR,OP_TD,OP_TD_P,OP_SUB_ATT,OP_REV,OP_CTRL,OP_HEAD,OP_BODY,OP_LEG,OP_DIST,OP_CLIN,OP_GROUND,Cluster #
10220,Decision - Unanimous,3,900,0,Amir Sadollah,0,95,37%,96,0,0%,0,0,59.0,45,20,30,88,7,0,1,Duane Ludwig,0,123,37%,125,1,50%,0,0,99.0,96,22,5,102,20,1,1.0
10221,KO/TKO,2,507,1,Amir Sadollah,0,62,52%,75,2,100%,0,0,191.0,44,13,5,22,14,26,0,DaMarques Johnson,0,27,47%,31,2,50%,0,0,155.0,23,3,1,18,7,2,1.0
10222,Decision - Unanimous,3,900,1,Amir Sadollah,0,90,43%,104,0,,0,0,47.0,27,14,49,75,13,2,0,Peter Sobotta,0,34,26%,35,0,0%,0,0,204.0,25,4,5,31,3,0,1.0
10223,Decision - Unanimous,3,900,0,Amir Sadollah,0,10,26%,25,0,,0,0,9.0,7,2,1,8,2,0,1,Dong Hyun Kim,0,30,75%,45,6,75%,0,0,743.0,26,0,4,5,4,21,1.0
10224,Decision - Unanimous,3,900,1,Amir Sadollah,0,87,53%,95,2,100%,0,0,303.0,40,29,18,57,12,18,0,Brad Blackburn,0,37,24%,67,0,0%,0,0,148.0,19,7,11,31,6,0,1.0
10225,Decision - Unanimous,3,900,1,Amir Sadollah,0,134,60%,147,0,0%,0,0,328.0,53,52,29,70,64,0,0,Phil Baroni,0,51,36%,103,1,25%,0,0,136.0,40,11,0,21,30,0,1.0
10226,KO/TKO,1,29,0,Amir Sadollah,0,2,22%,2,0,,0,0,0.0,1,0,1,2,0,0,1,Johny Hendricks,1,7,46%,7,0,,0,0,2.0,7,0,0,2,5,0,1.0
10227,Submission,1,182,1,Amir Sadollah,0,2,40%,5,0,,2,0,0.0,0,2,0,2,0,0,0,CB Dollaway,0,6,37%,11,1,100%,0,0,133.0,4,0,2,2,0,4,1.0
10228,KO/TKO,3,657,0,Frankie Saenz,0,39,54%,52,1,25%,0,0,70.0,12,8,19,30,9,0,1,Jonathan Martinez,3,79,59%,88,1,100%,0,0,45.0,48,28,3,57,3,19,1.0
10229,KO/TKO,1,85,0,Frankie Saenz,0,4,40%,4,0,,0,0,0.0,1,1,2,4,0,0,1,Marlon Vera,1,12,75%,13,0,,0,0,3.0,7,0,5,7,0,5,1.0
10230,Decision - Unanimous,3,900,1,Frankie Saenz,1,66,55%,84,4,40%,0,0,250.0,36,18,12,40,16,10,0,Henry Briones,0,44,42%,58,0,,1,0,8.0,25,10,9,40,4,0,1.0
10231,Decision - Split,3,900,1,Frankie Saenz,0,58,54%,66,0,0%,0,0,19.0,22,31,5,22,34,2,0,Merab Dvalishvili,0,47,39%,104,11,47%,0,0,466.0,34,10,3,24,21,2,1.0
10232,Decision - Split,3,900,0,Frankie Saenz,1,40,37%,49,0,0%,0,0,154.0,16,12,12,26,13,1,1,Augusto Mendes,0,42,38%,74,4,44%,0,0,132.0,33,6,3,30,12,0,1.0
10233,KO/TKO,3,714,0,Frankie Saenz,0,45,38%,59,1,25%,0,0,82.0,27,2,16,43,0,2,1,Eddie Wineland,1,42,32%,52,0,0%,0,0,5.0,35,7,0,38,1,3,1.0
10234,Decision - Unanimous,3,900,0,Frankie Saenz,0,66,48%,72,0,0%,0,1,121.0,29,15,22,46,19,1,1,Urijah Faber,0,75,67%,80,2,15%,0,0,114.0,53,20,2,34,40,1,1.0
10235,Decision - Split,3,900,1,Frankie Saenz,0,80,43%,91,1,16%,1,0,161.0,48,23,9,45,31,4,0,Sirwan Kakai,0,55,48%,62,3,33%,0,0,115.0,29,13,13,47,8,0,1.0
10236,Decision - Unanimous,3,900,1,Frankie Saenz,0,44,46%,122,3,75%,0,1,420.0,16,10,18,7,13,24,0,Iuri Alcantara,0,31,52%,49,2,50%,0,0,62.0,18,11,2,23,5,3,1.0
10237,Decision - Unanimous,3,900,1,Frankie Saenz,0,67,51%,83,5,55%,0,0,347.0,31,9,27,24,39,4,0,Nolan Ticman,0,25,47%,31,0,,0,0,18.0,13,9,3,22,1,2,1.0
10238,Submission,1,178,0,Saparbeg Safarov,0,5,50%,7,0,,0,0,0.0,2,1,2,5,0,0,1,Rodolfo Vieira,0,5,50%,10,2,100%,1,0,114.0,5,0,0,0,0,5,1.0
10239,Decision - Unanimous,3,900,1,Saparbeg Safarov,0,70,81%,139,3,60%,0,0,645.0,60,2,8,16,4,50,0,Nicolae Negumereanu,0,11,40%,20,0,,0,0,0.0,5,3,3,7,4,0,1.0
10240,Submission,1,234,0,Saparbeg Safarov,0,8,36%,10,2,40%,0,0,79.0,6,1,1,4,3,1,1,Tyson Pedro,0,12,52%,17,0,0%,1,0,1.0,6,2,4,10,2,0,1.0
10241,KO/TKO,2,474,0,Saparbeg Safarov,0,37,28%,37,0,0%,0,0,12.0,30,6,1,35,2,0,1,Gian Villante,1,60,55%,73,0,,0,0,23.0,49,2,9,40,10,10,1.0
10242,Decision - Unanimous,3,900,0,Tarec Saffiedine,0,60,43%,71,1,100%,0,0,221.0,34,14,12,44,16,0,1,Rafael Dos Anjos,0,81,51%,91,1,20%,1,0,209.0,35,37,9,56,20,5,1.0
10243,Decision - Split,3,900,0,Tarec Saffiedine,0,52,49%,68,2,33%,0,0,85.0,38,11,3,35,17,0,1,Dong Hyun Kim,0,36,33%,64,3,37%,0,0,317.0,28,7,1,27,9,0,1.0
10244,Decision - Unanimous,3,900,0,Tarec Saffiedine,0,32,45%,47,0,0%,0,0,37.0,16,9,7,23,9,0,1,Rick Story,0,58,52%,97,0,0%,0,0,415.0,19,26,13,26,32,0,1.0
10245,Decision - Unanimous,3,900,1,Tarec Saffiedine,0,54,41%,58,0,0%,0,0,61.0,30,13,11,44,10,0,0,Jake Ellenberger,0,30,30%,39,0,0%,0,0,54.0,24,6,0,20,10,0,1.0
10246,KO/TKO,3,688,0,Tarec Saffiedine,0,42,30%,42,0,,0,0,0.0,18,2,22,42,0,0,1,Rory MacDonald,1,47,42%,48,1,33%,0,0,20.0,35,5,7,40,0,7,1.0
10247,Decision - Unanimous,5,1500,1,Tarec Saffiedine,3,120,59%,166,1,33%,1,0,379.0,60,13,47,113,1,6,0,Hyun Gyu Lim,0,122,44%,126,0,,1,0,19.0,92,27,3,119,1,2,1.0
10248,Decision - Unanimous,5,1500,1,Tarec Saffiedine,0,116,57%,164,1,33%,0,0,260.0,37,20,59,88,24,4,0,Nate Marquardt,0,68,33%,79,1,10%,0,0,193.0,39,19,10,54,14,0,1.0
10249,Decision - Unanimous,3,900,1,Tarec Saffiedine,0,67,53%,92,0,,1,0,246.0,26,15,26,43,23,1,0,Roger Bowling,0,53,39%,84,0,0%,0,0,72.0,21,20,12,45,8,0,1.0
10250,Decision - Split,3,900,1,Tarec Saffiedine,0,46,47%,147,2,100%,0,0,436.0,24,11,11,29,1,16,0,Tyler Stinson,0,28,29%,34,0,,1,0,10.0,19,3,6,18,10,0,1.0
10251,Decision - Unanimous,3,900,1,Tarec Saffiedine,0,113,53%,142,0,0%,0,0,220.0,66,19,28,88,22,3,0,Scott Smith,0,21,25%,21,0,0%,0,0,19.0,9,4,8,19,2,0,1.0
10252,Decision - Unanimous,3,900,0,Tarec Saffiedine,0,38,70%,90,0,0%,0,0,,8,23,7,11,25,2,1,Tyron Woodley,0,45,75%,95,3,42%,0,0,,11,23,11,16,28,1,1.0
10253,KO/TKO,2,381,1,Tarec Saffiedine,1,21,52%,24,0,,0,0,,15,2,4,18,0,3,0,Nate Moore,0,20,23%,31,0,0%,0,0,,13,2,5,20,0,0,1.0
10254,Decision - Unanimous,3,900,1,Tarec Saffiedine,0,93,37%,102,0,,0,0,,69,9,15,83,6,4,0,James Terry,0,47,25%,47,2,22%,0,0,,32,5,10,44,3,0,1.0
10255,KO/TKO,2,595,0,Jason Saggo,0,35,38%,39,1,50%,0,0,63.0,11,9,15,30,2,3,1,Gilbert Burns,1,42,44%,50,2,66%,0,0,93.0,27,8,7,31,6,5,1.0
10256,Decision - Unanimous,3,900,0,Jason Saggo,0,19,26%,43,0,0%,0,0,0.0,1,7,11,19,0,0,1,Rustam Khabilov,0,42,41%,93,4,80%,0,0,348.0,33,6,3,29,0,13,1.0
10257,Decision - Split,3,900,1,Jason Saggo,0,48,36%,75,1,50%,0,0,201.0,29,6,13,37,0,11,0,Leandro Silva,0,47,47%,61,2,66%,0,0,73.0,31,6,10,40,2,5,1.0
10258,KO/TKO,1,271,1,Jason Saggo,0,20,57%,31,0,,0,1,141.0,19,0,1,1,0,19,0,Justin Salas,0,1,33%,2,1,100%,0,0,41.0,0,1,0,1,0,0,1.0
10259,Decision - Split,3,900,0,Jason Saggo,1,29,58%,45,6,37%,0,1,439.0,21,3,5,14,4,11,1,Paul Felder,0,51,60%,72,1,100%,0,0,221.0,44,4,3,12,15,24,1.0
10260,KO/TKO,1,297,1,Jason Saggo,0,10,41%,29,2,66%,0,0,221.0,9,0,1,1,0,9,0,Josh Shockley,0,6,50%,13,0,,1,0,33.0,2,3,1,3,1,2,1.0
10261,KO/TKO,2,547,1,Ovince Saint Preux,1,33,41%,33,0,,0,0,3.0,12,17,4,33,0,0,0,Alonzo Menifield,0,19,47%,21,0,0%,0,0,36.0,12,3,4,17,2,0,1.0
10262,Decision - Split,3,900,0,Ovince Saint Preux,1,42,51%,46,0,,0,0,22.0,27,13,2,33,9,0,1,Ben Rothwell,0,56,50%,86,1,33%,0,0,349.0,37,15,4,40,14,2,1.0
10263,Submission,2,466,1,Ovince Saint Preux,0,14,29%,20,1,50%,1,0,50.0,5,9,0,11,3,0,0,Michal Oleksiejczuk,0,37,47%,39,0,,0,0,90.0,23,13,1,32,2,3,1.0
10264,Submission,2,450,0,Ovince Saint Preux,0,4,50%,8,3,37%,0,1,196.0,3,1,0,2,1,1,1,Nikita Krylov,0,27,61%,60,1,50%,2,0,143.0,15,7,5,17,6,4,1.0
10265,Decision - Unanimous,3,900,0,Ovince Saint Preux,0,38,53%,39,1,11%,0,0,93.0,23,9,6,37,1,0,1,Dominick Reyes,1,94,66%,101,0,0%,0,0,86.0,48,21,25,67,27,0,1.0
10266,Submission,1,174,1,Ovince Saint Preux,0,7,58%,13,0,0%,1,0,34.0,5,2,0,4,0,3,0,Tyson Pedro,1,9,75%,10,0,0%,1,0,79.0,5,3,1,6,3,0,1.0
10267,Submission,1,228,0,Ovince Saint Preux,0,7,29%,7,0,,0,0,0.0,2,2,3,7,0,0,1,Ilir Latifi,1,25,60%,27,0,,1,0,20.0,11,5,9,19,1,5,1.0
10268,KO/TKO,3,685,1,Ovince Saint Preux,1,23,46%,30,0,,0,0,2.0,17,3,3,17,6,0,0,Corey Anderson,0,30,66%,60,4,40%,0,0,428.0,19,6,5,14,10,6,1.0
10269,Submission,1,110,1,Ovince Saint Preux,0,0,,3,0,,1,0,103.0,0,0,0,0,0,0,0,Yushin Okami,0,0,,0,0,0%,1,0,0.0,0,0,0,0,0,0,1.0
10270,Submission,2,431,1,Ovince Saint Preux,0,21,51%,30,1,50%,1,0,108.0,15,4,2,12,1,8,0,Marcos Rogerio de Lima,0,17,37%,17,0,,0,0,0.0,3,5,9,17,0,0,1.0
10271,Decision - Split,3,900,0,Ovince Saint Preux,0,76,40%,79,0,0%,0,0,39.0,61,15,0,69,7,0,1,Volkan Oezdemir,0,82,45%,103,0,0%,0,0,84.0,51,17,14,71,11,0,1.0
10272,KO/TKO,2,458,0,Ovince Saint Preux,0,13,34%,17,2,66%,0,0,206.0,7,4,2,10,2,1,1,Jimi Manuwa,1,32,68%,33,0,0%,1,0,30.0,12,9,11,20,12,0,1.0
10273,Decision - Unanimous,5,1500,0,Ovince Saint Preux,0,57,35%,58,0,,0,0,0.0,29,12,16,46,11,0,1,Jon Jones,0,105,66%,111,3,60%,0,0,235.0,35,24,46,76,11,18,1.0
10274,Decision - Unanimous,3,900,1,Ovince Saint Preux,0,51,50%,106,1,50%,0,0,395.0,43,6,2,18,5,28,0,Rafael Cavalcante,0,10,45%,29,0,0%,0,0,0.0,7,0,3,8,0,2,1.0
10275,Submission,3,790,0,Ovince Saint Preux,0,30,55%,36,0,0%,0,1,86.0,18,12,0,19,9,2,1,Glover Teixeira,0,53,67%,128,5,55%,1,0,528.0,48,5,0,11,4,38,1.0
10276,KO/TKO,1,294,1,Ovince Saint Preux,1,18,43%,18,0,0%,0,0,4.0,13,5,0,11,0,7,0,Patrick Cummins,0,14,60%,15,1,33%,0,0,47.0,8,1,5,5,5,4,1.0
10277,KO/TKO,1,34,1,Ovince Saint Preux,1,9,60%,9,0,,0,0,6.0,8,1,0,2,0,7,0,Mauricio Rua,0,2,66%,2,0,,0,0,0.0,0,0,2,2,0,0,1.0
10278,Decision - Unanimous,5,1500,0,Ovince Saint Preux,0,24,26%,30,2,100%,0,0,107.0,17,6,1,20,4,0,1,Ryan Bader,0,24,33%,77,9,42%,1,0,610.0,18,3,3,13,2,9,1.0
10279,KO/TKO,2,430,1,Ovince Saint Preux,0,14,41%,20,2,50%,1,0,120.0,7,3,4,11,2,1,0,Ryan Jimmo,0,15,51%,19,0,0%,0,0,61.0,4,3,8,13,2,0,1.0
10280,Submission,1,89,1,Ovince Saint Preux,0,1,100%,1,1,100%,1,0,61.0,0,1,0,1,0,0,0,Nikita Krylov,0,1,25%,1,0,,0,0,0.0,0,0,1,1,0,0,1.0
10281,KO/TKO,1,127,1,Ovince Saint Preux,0,6,54%,8,0,,0,0,10.0,6,0,0,0,0,6,0,Cody Donovan,0,10,66%,18,0,0%,0,0,73.0,2,8,0,1,9,0,1.0
10282,Decision - Majority,3,633,1,Ovince Saint Preux,0,47,55%,57,0,0%,0,0,42.0,33,5,9,45,2,0,0,Gian Villante,0,28,56%,35,0,0%,0,0,71.0,5,3,20,25,3,0,1.0
10283,KO/TKO,3,620,1,Ovince Saint Preux,2,36,42%,39,2,100%,0,0,17.0,27,7,2,18,5,13,0,TJ Cook,0,26,48%,28,0,,0,0,218.0,13,9,4,13,12,1,1.0
10284,Decision - Unanimous,3,900,0,Ovince Saint Preux,0,13,30%,22,2,40%,1,2,224.0,8,5,0,4,2,7,1,Gegard Mousasi,0,39,48%,90,4,57%,1,1,456.0,31,2,6,10,1,28,1.0
10285,KO/TKO,1,72,1,Ovince Saint Preux,0,13,76%,18,0,,0,0,,13,0,0,4,0,9,0,Joe Cason,0,5,55%,5,0,0%,0,0,,3,1,1,5,0,0,1.0
10286,Decision - Unanimous,3,900,1,Ovince Saint Preux,0,25,65%,105,3,75%,1,0,,19,5,1,14,1,10,0,Abongo Humphrey,0,14,40%,26,1,25%,3,0,,9,4,1,9,5,0,1.0
10287,Decision - Unanimous,3,900,1,Ovince Saint Preux,2,82,70%,173,1,100%,2,0,546.0,68,12,2,5,5,72,0,Benji Radach,0,22,66%,28,2,33%,0,0,217.0,15,1,6,8,13,1,1.0
10288,Decision - Unanimous,3,900,1,Ovince Saint Preux,0,36,60%,96,1,100%,1,0,,17,19,0,16,1,19,0,Antwain Britt,0,13,41%,100,2,40%,0,0,,11,0,2,6,0,7,1.0
10289,KO/TKO,2,580,0,Lukasz Sajewski,0,21,38%,25,2,33%,0,0,215.0,8,12,1,13,1,7,1,Marc Diakiese,0,48,41%,61,1,100%,0,0,7.0,36,5,7,34,13,1,1.0
10290,Submission,1,297,0,Lukasz Sajewski,0,14,46%,15,0,0%,0,0,47.0,8,5,1,12,2,0,1,Gilbert Burns,0,13,43%,16,1,20%,1,0,81.0,8,5,0,6,4,3,1.0
10291,Decision - Unanimous,3,900,0,Lukasz Sajewski,0,26,30%,37,0,0%,0,0,50.0,17,5,4,25,1,0,1,Nick Hein,0,54,42%,64,1,33%,0,0,56.0,37,8,9,51,3,0,1.0
10297,Submission,1,187,0,Alessio Sakara,0,20,74%,28,1,100%,0,0,47.0,17,3,0,9,4,7,1,Nicholas Musoke,0,12,50%,21,1,100%,1,0,107.0,9,1,2,6,5,1,1.0
10298,DQ,1,86,0,Alessio Sakara,1,24,70%,24,0,,0,0,13.0,19,5,0,3,12,9,1,Patrick Cote,0,14,42%,14,0,,0,0,0.0,9,3,2,8,6,0,1.0
10299,KO/TKO,1,146,0,Alessio Sakara,0,7,50%,13,0,,0,0,0.0,5,2,0,5,2,0,1,Brian Stann,1,18,54%,28,0,,0,0,76.0,14,1,3,7,5,6,1.0
10300,Decision - Unanimous,3,900,0,Alessio Sakara,0,27,38%,34,0,,0,1,3.0,11,11,5,20,5,2,1,Chris Weidman,0,45,42%,98,5,62%,0,0,479.0,39,0,6,25,2,18,1.0
10301,KO/TKO,1,181,1,Alessio Sakara,1,13,44%,13,0,,0,0,1.0,7,4,2,12,0,1,0,James Irvin,0,6,37%,6,0,,0,0,0.0,2,0,4,6,0,0,1.0
10302,Decision - Split,3,900,1,Alessio Sakara,0,24,28%,25,0,,0,1,33.0,18,6,0,22,0,2,0,Thales Leites,0,22,21%,35,4,33%,0,0,161.0,15,1,6,14,0,8,1.0
10303,KO/TKO,1,87,1,Alessio Sakara,1,7,70%,7,0,,0,0,0.0,3,3,1,4,2,1,0,Joe Vedepo,0,7,77%,8,0,0%,0,0,23.0,5,2,0,0,7,0,1.0
10304,KO/TKO,1,196,0,Alessio Sakara,0,13,39%,15,0,,0,0,0.0,12,1,0,6,7,0,1,Chris Leben,1,24,48%,25,0,0%,0,0,26.0,15,4,5,13,7,4,1.0
10305,KO/TKO,1,90,1,Alessio Sakara,0,8,80%,10,0,,0,0,8.0,8,0,0,0,0,8,0,James Lee,0,0,0%,0,2,50%,0,0,42.0,0,0,0,0,0,0,1.0
10306,KO/TKO,1,61,0,Alessio Sakara,0,1,20%,1,1,50%,0,0,9.0,1,0,0,1,0,0,1,Houston Alexander,1,18,50%,18,0,,0,0,14.0,17,1,0,1,4,13,1.0
10307,KO/TKO,1,104,1,Alessio Sakara,0,6,26%,6,0,,0,0,0.0,6,0,0,5,1,0,0,Victor Valimaki,0,0,0%,0,0,0%,0,0,5.0,0,0,0,0,0,0,1.0
10308,KO/TKO,1,247,0,Alessio Sakara,0,32,55%,33,0,0%,0,0,11.0,28,4,0,15,17,0,1,Drew McFedries,1,30,52%,36,1,100%,0,0,33.0,21,7,2,13,5,12,1.0
10309,Submission,1,140,0,Alessio Sakara,0,1,33%,4,0,,0,0,110.0,1,0,0,1,0,0,1,Dean Lister,0,1,50%,6,0,0%,2,0,0.0,1,0,0,1,0,0,1.0
10310,Decision - Unanimous,3,900,1,Alessio Sakara,0,70,47%,146,9,100%,0,0,741.0,61,8,1,21,2,47,0,Elvis Sinosic,0,13,35%,151,0,,0,0,12.0,3,0,10,11,2,0,1.0
10314,Submission,1,224,1,Kazushi Sakuraba,0,1,50%,2,1,100%,2,0,,1,0,0,0,0,1,0,Marcus Silveira,0,1,50%,11,1,100%,1,0,,1,0,0,0,1,0,1.0
10316,KO/TKO,4,1081,0,Hayato Sakurai,1,5,41%,14,0,,0,0,0.0,4,0,1,5,0,0,1,Matt Hughes,0,36,62%,112,9,81%,0,0,952.0,34,2,0,8,1,27,1.0
10317,KO/TKO,1,271,0,Justin Salas,0,1,33%,2,1,100%,0,0,41.0,0,1,0,1,0,0,1,Jason Saggo,0,20,57%,31,0,,0,1,141.0,19,0,1,1,0,19,1.0
10318,KO/TKO,2,507,0,Justin Salas,0,35,40%,35,0,0%,0,0,36.0,19,6,10,25,10,0,1,Joe Proctor,1,25,30%,29,0,,0,0,7.0,21,2,2,18,1,6,1.0
10319,KO/TKO,1,161,1,Justin Salas,1,20,76%,22,0,0%,0,0,42.0,10,6,4,7,7,6,0,Ben Wall,0,4,28%,5,0,,0,0,0.0,2,2,0,1,3,0,1.0
10320,Submission,1,158,0,Justin Salas,0,4,23%,14,0,,0,0,17.0,3,0,1,1,0,3,1,Thiago Tavares,0,7,63%,20,1,100%,1,0,78.0,4,3,0,5,1,1,1.0
10321,Decision - Split,3,900,1,Justin Salas,0,54,38%,58,3,33%,0,0,30.0,38,7,9,44,8,2,0,Aaron Riley,0,26,15%,26,0,,0,0,0.0,10,8,8,23,3,0,1.0
10322,KO/TKO,1,66,0,Justin Salas,0,5,62%,5,0,0%,0,0,0.0,3,1,1,3,2,0,1,Tim Means,2,26,61%,30,0,,0,0,19.0,25,1,0,9,8,9,1.0
10323,Decision - Unanimous,3,900,1,Justin Salas,0,50,45%,66,4,26%,0,0,254.0,24,13,13,32,8,10,0,Anton Kuivanen,0,38,33%,39,0,,0,0,1.0,16,19,3,29,9,0,1.0
10324,Submission,1,156,0,Ivan Salaverry,0,1,100%,1,0,,0,0,0.0,0,1,0,1,0,0,1,Rousimar Palhares,0,0,,2,1,100%,3,0,137.0,0,0,0,0,0,0,1.0
10325,KO/TKO,1,124,0,Ivan Salaverry,0,5,55%,5,0,,0,0,0.0,0,1,4,5,0,0,1,Terry Martin,0,7,35%,7,1,33%,0,0,45.0,5,0,2,1,2,4,1.0
10326,Decision - Unanimous,3,900,0,Ivan Salaverry,0,23,34%,46,0,0%,0,0,9.0,2,6,15,22,1,0,1,Nate Marquardt,0,21,33%,27,2,100%,2,0,301.0,7,1,13,13,3,5,1.0
10327,Submission,1,162,1,Ivan Salaverry,0,2,28%,5,0,0%,1,0,0.0,2,0,0,0,2,0,0,Joe Riggs,0,6,54%,7,1,100%,0,0,81.0,4,0,2,1,2,3,1.0
10328,Submission,1,96,1,Ivan Salaverry,1,9,60%,20,0,0%,1,0,60.0,6,2,1,0,6,3,0,Tony Fryklund,0,4,66%,4,0,0%,0,0,2.0,1,1,2,1,3,0,1.0
10329,Decision - Unanimous,3,900,0,Ivan Salaverry,0,32,45%,50,0,0%,0,1,36.0,4,10,18,27,5,0,1,Matt Lindland,0,16,25%,85,6,66%,0,0,478.0,14,0,2,6,4,6,1.0
10330,KO/TKO,3,747,1,Ivan Salaverry,0,43,59%,156,2,100%,8,0,355.0,20,6,17,26,4,13,0,Andrei Semenov,0,5,10%,5,1,50%,1,0,105.0,3,0,2,5,0,0,1.0
10334,Submission,2,484,0,John Salgado,0,8,50%,17,0,,0,0,0.0,4,2,2,3,0,5,1,Igor Gracie,0,15,60%,48,2,50%,2,0,427.0,6,5,4,4,1,10,1.0
10335,Decision - Split,3,900,1,Muslim Salikhov,0,40,45%,40,0,0%,0,0,2.0,23,8,9,38,2,0,0,Elizeu Zaleski dos Santos,0,46,33%,46,0,0%,0,0,53.0,23,11,12,35,3,8,1.0
10336,Decision - Unanimous,3,900,1,Muslim Salikhov,0,63,47%,64,3,60%,0,0,30.0,41,15,7,49,11,3,0,Laureano Staropoli,0,42,30%,48,0,0%,0,0,0.0,26,13,3,40,2,0,1.0
10337,KO/TKO,1,266,1,Muslim Salikhov,1,10,43%,10,0,,0,0,2.0,1,2,7,10,0,0,0,Nordine Taleb,0,6,23%,6,0,,0,0,0.0,3,0,3,6,0,0,1.0
10338,KO/TKO,2,552,1,Muslim Salikhov,1,25,52%,26,0,0%,0,0,20.0,10,8,7,22,0,3,0,Ricky Rainey,0,19,43%,21,0,0%,0,0,5.0,6,6,7,15,4,0,1.0
10339,Submission,2,502,0,Muslim Salikhov,0,10,37%,10,0,,0,0,0.0,4,3,3,10,0,0,1,Alex Garcia,0,6,25%,21,3,42%,1,0,188.0,6,0,0,4,0,2,1.0
10341,KO/TKO,1,24,0,Sean Salmon,0,0,0%,0,0,,0,0,,0,0,0,0,0,0,1,Jorge Santiago,1,2,33%,2,0,,0,0,,2,0,0,1,0,1,1.0
10342,Submission,1,53,0,Sean Salmon,0,1,100%,1,0,0%,0,0,5.0,0,1,0,0,0,1,1,Alan Belcher,0,0,0%,0,0,,1,0,0.0,0,0,0,0,0,0,1.0
10343,KO/TKO,2,366,0,Sean Salmon,0,10,35%,15,2,66%,0,0,52.0,10,0,0,2,2,6,1,Rashad Evans,1,13,37%,13,0,,0,0,2.0,10,3,0,6,6,1,1.0
10346,Submission,2,413,0,John Salter,0,21,40%,29,2,66%,0,0,99.0,18,2,1,17,3,1,1,Dan Miller,0,23,31%,23,0,0%,2,0,8.0,17,3,3,23,0,0,1.0
10347,KO/TKO,1,162,1,John Salter,0,3,42%,5,1,33%,0,0,72.0,2,1,0,1,2,0,0,Jason MacDonald,0,5,71%,10,0,,0,0,0.0,1,2,2,2,3,0,1.0
10348,KO/TKO,3,804,0,John Salter,0,7,9%,29,1,25%,0,0,88.0,7,0,0,7,0,0,1,Gerald Harris,0,21,25%,34,1,50%,0,1,132.0,19,1,1,13,1,7,1.0
10349,KO/TKO,2,529,0,Josh Samman,0,17,43%,23,0,0%,0,0,127.0,7,5,5,13,4,0,1,Tim Boetsch,0,38,65%,98,2,100%,0,0,261.0,28,9,1,6,8,24,1.0
10350,Submission,3,850,0,Josh Samman,0,10,52%,53,2,50%,0,1,380.0,6,3,1,1,0,9,1,Tamdan McCrory,0,39,73%,80,2,50%,1,1,438.0,36,3,0,2,3,34,1.0
10351,Submission,1,172,1,Josh Samman,0,12,63%,21,0,,1,0,70.0,3,3,6,12,0,0,0,Caio Magalhaes,0,3,37%,5,0,,0,0,0.0,3,0,0,3,0,0,1.0
10352,KO/TKO,2,488,1,Josh Samman,1,11,45%,35,1,50%,0,0,16.0,5,3,3,9,2,0,0,Eddie Gordon,0,8,53%,72,2,100%,0,1,393.0,8,0,0,2,0,6,1.0
10353,KO/TKO,2,437,1,Josh Samman,1,36,58%,55,0,,0,0,137.0,13,21,2,1,30,5,0,Kevin Casey,0,14,63%,64,0,0%,2,0,193.0,9,5,0,0,3,11,1.0
10354,KO/TKO,1,91,0,Johnny Sampaio,0,2,40%,2,1,50%,1,0,49.0,0,1,1,0,2,0,1,Ed Ratcliff,0,4,50%,5,0,,0,0,3.0,3,1,0,1,3,0,1.0
10355,Decision - Unanimous,3,900,0,Josh Sampo,0,35,38%,72,1,14%,0,0,87.0,17,10,8,28,6,1,1,Justin Scoggins,0,64,50%,64,1,50%,0,0,31.0,31,26,7,62,2,0,1.0
10356,Submission,1,186,0,Josh Sampo,0,3,27%,3,0,,1,0,0.0,2,1,0,3,0,0,1,Paddy Holohan,1,10,34%,20,0,0%,1,0,113.0,7,0,3,7,0,3,1.0
10357,Decision - Unanimous,3,900,0,Josh Sampo,0,19,28%,54,0,,0,0,90.0,7,6,6,13,3,3,1,Zach Makovsky,0,34,51%,60,5,71%,0,0,327.0,20,6,8,25,2,7,1.0
10358,Submission,2,571,1,Josh Sampo,0,28,43%,65,2,100%,5,1,251.0,20,6,2,20,1,7,0,Ryan Benoit,0,18,28%,24,0,,1,2,141.0,15,1,2,16,0,2,1.0
10359,Decision - Unanimous,3,900,0,Diego Sanchez,0,25,30%,38,0,0%,0,0,0.0,12,4,9,23,0,2,1,Jake Matthews,1,72,48%,93,1,50%,0,0,292.0,69,3,0,42,1,29,1.0
10360,DQ,3,789,1,Diego Sanchez,0,25,39%,29,0,0%,0,0,10.0,6,10,9,23,1,1,0,Michel Pereira,1,53,58%,56,2,100%,0,0,49.0,20,28,5,39,10,4,1.0
10361,Decision - Unanimous,3,900,0,Diego Sanchez,0,7,63%,23,1,50%,0,0,144.0,1,0,6,1,2,4,1,Michael Chiesa,0,47,70%,98,5,83%,0,1,709.0,46,1,0,4,5,38,1.0
10362,KO/TKO,2,553,1,Diego Sanchez,0,56,64%,61,4,100%,0,0,357.0,37,13,6,7,10,39,0,Mickey Gall,0,23,35%,35,0,,0,0,19.0,19,2,2,8,9,6,1.0
